"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","dq","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","PostDQ"
"griffyo01w",8,0,"SAC","WNBA",32,32,738,289,63,84,147,47,33,12,65,97,213,107,114,75,0,0,1,3,3,71,26,8,10,18,1,2,1,7,6,22,9,9,8,0,0,0
"griffyo01w",9,0,"SEA","WNBA",30,30,658,217,77,112,189,45,43,17,51,110,145,67,128,83,0,0,1,3,3,87,13,6,13,19,5,9,4,5,16,14,3,8,7,0,0,0
"griffyo01w",10,0,"IND","WNBA",3,0,41,19,4,3,7,0,0,2,3,6,12,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"groomla01w",1,0,"SAC","WNBA",30,3,401,124,27,17,44,13,10,3,21,27,88,39,61,46,1,0,0,2,0,23,3,2,0,2,0,0,0,1,3,2,1,1,1,0,0,0
"groomla01w",2,0,"SAC","WNBA",31,0,543,141,32,46,78,38,15,10,25,43,114,49,58,43,0,0,0,5,0,31,9,1,3,4,1,0,0,3,3,7,2,6,5,0,0,0
"groomla01w",3,0,"SAC","WNBA",32,26,850,227,38,61,99,39,21,8,46,69,181,78,83,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"groomla01w",4,0,"SAC","WNBA",34,9,470,111,15,31,46,29,17,5,21,27,112,45,26,21,1,0,0,6,0,65,15,2,3,5,3,1,0,1,3,12,7,2,1,0,0,0
"groomla01w",5,0,"SAC","WNBA",28,0,235,49,10,8,18,11,7,2,2,14,66,19,12,11,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"grubigo01w",1,0,"IND","WNBA",29,20,720,239,20,56,76,63,31,0,60,47,239,90,40,31,91,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grubigo01w",2,0,"IND","WNBA",27,9,481,170,18,31,49,33,7,0,34,30,167,62,39,29,58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grubigo01w",3,0,"PHO","WNBA",32,31,859,317,16,48,64,104,36,3,58,59,297,114,79,60,92,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grubigo01w",5,0,"HOU","WNBA",5,0,24,2,0,1,1,0,0,0,3,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grubigo01w",6,0,"LAS","WNBA",9,0,41,1,1,5,6,5,1,0,2,4,8,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grudasa01w",9,0,"CON","WNBA",31,1,476,193,44,66,110,28,19,26,41,56,178,81,57,31,0,0,0,3,0,27,8,0,4,4,1,1,0,4,2,7,4,0,0,0,0,0
"grudasa01w",10,0,"CON","WNBA",26,25,810,350,66,99,165,35,23,41,68,86,323,151,86,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hairska01w",8,0,"CON","WNBA",17,0,148,32,14,16,30,6,7,0,9,25,41,10,12,9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hallam01w",3,0,"POR","WNBA",20,0,104,30,8,18,26,1,7,1,12,12,24,11,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hallvi01w",1,0,"CLE","WNBA",32,10,577,150,24,68,92,24,17,8,25,60,158,59,34,22,42,10,0,6,1,69,21,5,10,15,4,0,1,2,4,24,10,1,0,5,1,0
"hallvi01w",2,1,"CLE","WNBA",14,6,225,65,10,23,33,9,1,5,11,22,66,27,8,4,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hallvi01w",2,2,"IND","WNBA",13,0,123,36,5,11,16,4,4,0,7,11,34,14,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hallvi01w",3,0,"LAS","WNBA",3,0,19,7,1,1,2,1,1,0,1,2,4,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hammobe01w",1,0,"NYL","WNBA",32,16,835,351,19,45,64,58,29,1,62,55,252,119,69,61,141,52,0,7,7,206,66,5,5,10,15,9,0,17,10,49,21,19,17,23,7,0
"hammobe01w",2,0,"NYL","WNBA",32,0,619,262,10,42,52,51,27,1,48,46,197,90,51,40,111,42,0,6,0,48,15,0,3,3,2,1,0,3,3,17,6,0,0,10,3,0
"hammobe01w",3,0,"NYL","WNBA",32,1,659,256,18,50,68,54,25,0,55,49,197,87,56,38,114,44,0,8,0,183,79,2,15,17,16,5,0,11,12,54,29,8,7,33,14,0
"hammobe01w",4,0,"NYL","WNBA",11,2,257,162,1,20,21,18,10,1,27,13,87,50,41,39,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hammobe01w",5,0,"NYL","WNBA",34,34,1130,460,17,101,118,150,58,2,118,73,354,153,116,97,170,57,0,5,5,178,53,3,10,13,17,6,0,19,12,51,20,5,2,33,11,0
"hammobe01w",6,0,"NYL","WNBA",34,34,1180,473,20,94,114,146,60,2,107,77,336,145,131,118,178,65,0,2,2,76,23,0,7,7,4,0,0,10,8,20,9,3,3,7,2,1
"hammobe01w",7,0,"NYL","WNBA",22,20,674,323,6,60,66,81,29,3,65,46,252,107,75,72,108,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hammobe01w",8,0,"SAS","WNBA",28,27,934,527,8,69,77,140,23,5,114,51,402,179,102,95,183,74,0,5,5,175,104,5,9,14,25,6,1,16,13,92,38,10,8,45,20,1
"hammobe01w",9,0,"SAS","WNBA",33,33,1101,582,13,78,91,161,43,7,104,60,438,171,174,163,220,77,0,9,9,331,163,2,19,21,41,9,5,31,14,107,45,57,51,48,22,0
"hammobe01w",10,0,"SAS","WNBA",31,31,1049,604,25,78,103,156,49,12,111,54,447,200,142,128,206,76,0,3,3,101,55,0,8,8,6,5,0,7,4,41,19,10,9,21,8,0
"hamzoro01w",1,0,"ORL","WNBA",15,0,43,7,1,2,3,5,5,0,4,4,11,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hardili01w",8,0,"MIN","WNBA",20,20,602,233,15,72,87,78,20,6,47,44,243,86,78,53,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hardili01w",9,0,"MIN","WNBA",24,11,591,154,9,47,56,76,27,4,55,56,139,51,72,50,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hardili01w",10,0,"WAS","WNBA",34,34,1194,435,24,111,135,154,43,13,101,68,375,163,119,89,62,20,1,2,2,81,21,1,4,5,8,3,0,10,6,26,10,1,1,3,0,0
"harpela01w",9,0,"SAC","WNBA",34,1,560,188,68,69,137,12,15,20,48,80,135,64,103,60,0,0,0,3,0,42,9,5,4,9,2,2,1,10,11,8,3,6,3,0,0,0
"harpela01w",10,0,"SAC","WNBA",33,11,460,150,54,59,113,20,13,22,42,65,116,45,82,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrido01w",1,0,"IND","WNBA",8,0,67,8,4,5,9,5,2,1,11,16,6,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrili01w",1,0,"PHO","WNBA",31,20,750,200,38,83,121,36,30,4,22,62,154,81,37,30,12,8,0,2,2,68,26,4,7,11,10,3,0,3,5,17,12,2,2,2,0,0
"harrili01w",2,0,"PHO","WNBA",32,32,915,246,39,100,139,52,39,1,49,58,223,96,59,51,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrili01w",3,0,"PHO","WNBA",32,28,899,262,43,83,126,40,31,3,45,62,242,120,23,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrili01w",4,0,"PHO","WNBA",33,33,838,183,42,76,118,36,29,6,34,58,179,74,51,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrili01w",6,0,"PHO","WNBA",27,2,297,41,13,26,39,10,5,1,12,33,34,15,14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrokr01w",2,0,"MIN","WNBA",4,1,72,21,1,3,4,11,3,0,3,4,15,7,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrokr01w",3,0,"MIN","WNBA",27,6,481,96,9,37,46,54,12,0,28,24,95,37,10,4,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrokr01w",4,0,"MIN","WNBA",31,0,499,88,9,30,39,72,18,3,39,15,87,32,13,8,43,16,0,3,0,65,11,1,6,7,5,1,0,3,6,11,4,2,1,7,2,0
"harrokr01w",6,0,"MIN","WNBA",34,34,832,156,11,71,82,96,38,1,54,37,151,53,36,28,68,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrokr01w",10,0,"LAS","WNBA",31,26,520,97,17,40,57,69,16,0,27,32,111,40,11,9,39,8,0,5,2,59,13,0,1,1,11,2,0,4,1,12,6,0,0,3,1,0
"haydeva01w",5,0,"MIN","WNBA",29,1,350,153,23,61,84,7,7,29,34,65,159,66,38,21,0,0,0,2,0,16,4,0,2,2,0,0,1,3,2,7,2,0,0,0,0,0
"haydeva01w",6,0,"MIN","WNBA",31,25,595,246,48,115,163,23,15,68,63,110,238,103,72,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"haydeva01w",7,0,"MIN","WNBA",33,3,424,177,41,74,115,19,6,44,44,118,169,68,66,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"haydeva01w",9,0,"MIN","WNBA",30,0,304,157,42,63,105,12,14,14,26,82,146,65,44,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"haydeva01w",10,0,"LAS","WNBA",25,1,269,94,27,40,67,6,4,22,19,49,95,39,25,16,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"haynikr01w",6,0,"SAC","WNBA",30,0,434,104,19,43,62,43,33,1,35,41,117,40,23,19,32,5,0,8,0,103,18,4,10,14,8,8,0,4,8,19,7,6,4,1,0,0
"haynikr01w",7,0,"SAC","WNBA",34,0,476,140,20,47,67,68,27,2,46,50,151,55,25,21,30,9,0,9,0,126,52,3,14,17,18,8,0,9,15,45,21,5,5,17,5,0
"haynikr01w",8,0,"SAC","WNBA",34,2,545,126,8,29,37,70,18,6,68,43,136,48,10,8,45,22,0,3,0,50,17,1,4,5,6,1,1,4,3,12,6,2,2,5,3,0
"haynikr01w",9,0,"ATL","WNBA",33,3,486,94,15,41,56,82,30,4,47,41,95,30,32,24,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"haynikr01w",10,1,"DET","WNBA",20,2,161,44,5,20,25,11,14,0,10,14,40,17,9,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"haynikr01w",10,2,"SAC","WNBA",9,1,156,47,3,12,15,18,13,1,15,13,48,16,12,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"headde01w",1,0,"PHO","WNBA",17,1,149,27,5,13,18,15,4,0,11,17,22,8,16,10,7,1,0,1,0,6,0,2,0,2,1,1,1,1,0,3,0,0,0,1,0,0
"hendene01w",2,0,"HOU","WNBA",23,0,179,26,5,16,21,22,6,0,16,5,38,9,7,2,22,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hendetr01w",3,0,"CLE","WNBA",23,0,173,35,12,22,34,3,3,7,18,26,41,16,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hendetr01w",4,0,"CLE","WNBA",11,0,45,2,6,8,14,3,1,1,4,6,13,1,0,0,0,0,0,1,0,3,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"henniso01w",1,0,"SEA","WNBA",32,32,980,168,22,64,86,79,61,3,54,73,151,53,61,37,66,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"henniso01w",2,0,"SEA","WNBA",32,28,902,108,14,57,71,93,52,6,43,62,129,41,35,18,44,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"henniso01w",3,2,"HOU","WNBA",23,10,521,44,10,48,58,51,23,6,36,42,52,18,11,5,12,3,0,3,3,48,0,1,3,4,4,1,0,2,2,9,0,0,0,2,0,0
"henniso01w",3,1,"SEA","WNBA",8,5,207,18,8,18,26,15,9,1,7,15,22,8,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"henniso01w",4,2,"IND","WNBA",23,1,290,24,2,23,25,29,14,0,13,28,42,11,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"henniso01w",4,1,"WAS","WNBA",1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"herriam01w",1,0,"UTA","WNBA",25,0,341,91,26,33,59,20,7,5,29,41,75,36,31,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"herriam01w",2,0,"UTA","WNBA",32,1,448,121,23,58,81,14,8,14,35,47,93,43,46,35,0,0,0,2,0,21,2,1,1,2,1,0,1,1,4,5,1,0,0,0,0,0
"herriam01w",3,0,"UTA","WNBA",28,3,269,68,15,42,57,4,9,14,21,35,53,23,30,22,0,0,0,2,0,9,2,1,1,2,0,0,1,1,1,1,1,0,0,0,0,0
"hibbeka01w",1,0,"SEA","WNBA",20,6,240,53,8,22,30,18,7,1,17,22,59,19,9,7,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hicksje01w",1,0,"ORL","WNBA",26,1,157,38,13,13,26,4,2,7,17,33,23,10,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hicksje01w",2,0,"ORL","WNBA",32,5,456,169,38,54,92,22,23,17,53,85,162,63,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hicksje01w",3,0,"ORL","WNBA",31,6,471,190,60,42,102,23,19,25,51,77,153,73,63,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hicksje01w",4,0,"CON","WNBA",27,0,253,98,23,25,48,6,11,9,26,47,80,37,25,24,0,0,0,4,0,27,10,3,3,6,1,0,1,2,5,8,5,0,0,0,0,0
"hicksje01w",5,0,"SAS","WNBA",27,10,371,127,23,34,57,18,17,13,34,57,111,52,38,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hillec01w",1,0,"CHA","WNBA",26,0,213,39,8,15,23,14,5,1,25,33,56,16,5,2,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hillec01w",2,0,"PHO","WNBA",3,0,8,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hledeko01w",1,0,"UTA","WNBA",31,31,867,312,25,68,93,92,38,4,76,84,260,118,70,51,58,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hledeko01w",2,0,"UTA","WNBA",27,10,455,151,15,25,40,43,25,1,42,56,141,55,38,33,23,8,0,2,0,17,4,1,2,3,1,1,0,3,1,5,2,0,0,2,0,0
"hledeko01w",3,0,"NYL","WNBA",16,0,129,26,4,12,16,12,6,2,21,24,26,11,9,4,1,0,0,2,0,12,3,2,1,3,1,1,0,2,1,1,0,4,3,0,0,0
"hodgedo01w",5,0,"LAS","WNBA",24,3,245,43,3,19,22,16,10,2,17,9,52,16,10,7,17,4,0,3,0,29,5,0,4,4,4,1,0,3,0,5,2,0,0,1,1,0
"hodgedo01w",6,0,"LAS","WNBA",32,11,669,178,8,39,47,77,18,7,48,35,157,65,25,17,69,31,0,2,0,13,3,0,1,1,2,1,0,2,0,2,1,0,0,2,1,0
"hodgedo01w",7,0,"LAS","WNBA",34,3,456,131,9,33,42,66,14,4,43,26,144,46,23,21,61,18,0,5,0,40,9,3,2,5,6,1,0,3,3,13,4,0,0,5,1,0
"hodgedo01w",8,0,"SEA","WNBA",6,0,33,10,0,2,2,6,1,0,5,2,13,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hodgedo01w",9,0,"IND","WNBA",8,0,56,16,2,4,6,2,3,1,6,2,20,7,0,0,7,2,0,2,0,25,8,0,2,2,3,0,0,3,3,8,3,0,0,5,2,0
"hodgero01w",6,0,"HOU","WNBA",26,0,188,33,9,8,17,7,3,0,3,8,47,13,2,2,26,5,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"hodgero01w",7,0,"HOU","WNBA",33,8,698,247,11,54,65,32,16,4,36,40,217,87,39,29,120,44,0,2,0,35,14,3,0,3,1,0,0,0,1,17,5,4,2,8,2,0
"hodgero01w",8,0,"HOU","WNBA",29,4,331,102,8,22,30,27,13,0,20,21,111,31,22,20,67,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hodgero01w",9,0,"HOU","WNBA",15,6,274,110,5,25,30,19,5,2,10,11,98,41,2,2,71,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hodgero01w",10,0,"MIN","WNBA",33,27,902,328,20,79,99,64,21,15,36,54,276,115,33,30,171,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hoffmeb01w",5,0,"IND","WNBA",30,13,334,60,34,53,87,21,15,5,27,51,83,26,4,3,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hoffmeb01w",6,0,"IND","WNBA",33,0,497,120,34,63,97,16,21,10,23,59,116,47,30,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hoffmeb01w",7,0,"IND","WNBA",34,33,851,218,73,120,193,46,37,16,73,104,208,82,70,54,8,0,1,2,2,52,12,2,4,6,1,3,4,3,10,9,6,5,0,0,0,1
"hoffmeb01w",8,0,"IND","WNBA",34,10,582,144,40,97,137,26,21,18,41,69,128,57,34,28,5,2,0,4,0,42,10,3,6,9,1,0,1,2,3,12,5,0,0,2,0,0
"hoffmeb01w",9,0,"IND","WNBA",33,33,1013,342,94,164,258,61,47,26,79,121,303,141,41,34,57,26,3,3,3,102,34,4,21,25,5,6,2,3,11,33,14,3,2,11,4,0
"hoffmeb01w",10,0,"IND","WNBA",34,34,1005,338,56,143,199,52,57,12,82,106,313,122,77,69,72,25,3,10,10,295,119,11,37,48,8,11,5,18,38,85,47,22,19,15,6,0
"holdsch01w",1,0,"WAS","WNBA",32,32,1131,561,57,183,240,80,47,18,93,74,499,232,128,87,39,10,0,2,2,75,30,3,8,11,1,3,1,6,2,29,13,4,4,1,0,0
"holdsch01w",2,0,"WAS","WNBA",29,29,975,486,72,184,256,66,44,14,94,49,467,187,148,101,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"holdsch01w",3,0,"WAS","WNBA",20,20,634,397,54,178,232,45,20,6,45,50,330,149,106,88,28,11,0,5,5,173,94,10,33,43,16,10,3,10,14,78,35,30,22,11,2,0
"holdsch01w",4,0,"WAS","WNBA",27,27,948,554,72,222,294,89,34,15,72,74,480,204,155,140,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"holdsch01w",5,0,"WAS","WNBA",23,22,801,437,51,140,191,56,39,18,57,67,403,162,132,106,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"holdsch01w",6,0,"LAS","WNBA",33,33,1183,561,86,137,223,104,38,16,99,94,450,216,160,126,13,3,2,2,2,78,31,3,7,10,2,4,0,6,6,27,14,5,2,1,1,0
"holdsch01w",7,0,"LAS","WNBA",25,0,739,375,57,95,152,56,34,9,57,58,315,148,86,76,15,3,0,3,1,45,13,4,7,11,4,1,2,3,3,18,6,0,0,2,1,0
"holdsch01w",8,0,"LAS","WNBA",5,5,150,79,9,19,28,15,6,3,26,14,63,31,18,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"holdsch01w",10,0,"ATL","WNBA",25,25,708,348,29,80,109,56,34,7,74,60,319,132,93,78,30,6,0,1,0,13,3,2,1,3,0,0,0,3,2,4,1,1,1,1,0,0
"hollake01w",1,0,"SAC","WNBA",32,32,934,312,28,42,70,81,43,5,74,63,253,111,66,46,122,44,1,2,2,60,19,3,5,8,6,3,0,1,3,16,7,2,2,9,3,0
"hollake01w",2,0,"SAC","WNBA",32,32,874,322,33,42,75,69,56,5,66,62,251,111,60,41,150,59,0,5,5,160,69,2,16,18,7,8,2,7,10,48,21,16,14,27,13,0
"hollake01w",3,0,"SAC","WNBA",32,32,902,296,28,62,90,63,41,5,81,74,299,102,72,54,157,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hollake01w",4,0,"DET","WNBA",34,2,694,312,12,45,57,63,36,3,59,26,232,107,63,48,124,50,0,8,0,155,65,2,10,12,15,10,0,12,7,53,21,10,8,32,15,0
"hollake01w",5,0,"HOU","WNBA",27,21,703,177,19,47,66,53,40,3,47,51,159,59,41,28,97,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hollake01w",7,0,"DET","WNBA",34,0,397,140,12,28,40,43,23,2,40,29,142,51,16,10,84,28,0,8,0,33,0,1,2,3,5,1,0,4,5,8,0,0,0,6,0,0
"holliqu01w",10,0,"MIN","WNBA",34,1,434,164,47,63,110,5,12,8,34,65,120,50,91,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"holmejo01w",1,0,"DET","WNBA",29,0,271,91,17,28,45,14,11,4,16,36,70,33,30,21,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"holmese01w",9,0,"HOU","WNBA",17,3,203,52,12,23,35,11,8,1,14,19,62,16,22,16,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"holtam01w",9,0,"CON","WNBA",34,34,714,222,37,68,105,65,15,5,31,67,199,81,45,35,76,25,0,3,1,55,11,4,8,12,4,1,0,2,2,16,3,4,4,6,1,0
"holtam01w",10,0,"CON","WNBA",23,7,380,137,13,61,74,44,9,2,14,39,123,40,53,44,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hopeky01w",1,0,"UTA","WNBA",3,0,4,2,0,2,2,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hornbal01w",9,0,"DET","WNBA",34,0,747,184,53,85,138,71,79,10,49,97,178,63,66,42,45,16,1,9,0,220,57,12,32,44,19,11,7,12,21,42,18,20,15,16,6,0
"hornbal01w",10,0,"DET","WNBA",32,21,850,213,46,112,158,86,42,9,69,93,213,81,48,26,64,25,2,5,5,177,53,8,22,30,20,9,3,16,19,45,22,6,6,9,3,1
"houstch01w",9,0,"MIN","WNBA",33,0,581,292,27,95,122,28,30,13,55,70,236,116,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"houstch01w",10,0,"MIN","WNBA",34,33,792,445,44,142,186,59,43,21,64,107,376,175,99,72,69,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"humphta01w",9,1,"DET","WNBA",22,16,297,160,25,38,63,22,13,6,24,59,124,62,22,21,39,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"humphta01w",9,2,"WAS","WNBA",8,7,212,89,10,39,49,9,4,2,21,32,82,34,17,10,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"humphta01w",10,2,"MIN","WNBA",19,4,340,150,9,50,59,8,12,6,14,54,138,55,26,21,59,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"humphta01w",10,1,"WAS","WNBA",9,0,67,20,4,9,13,3,1,3,6,15,28,7,5,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"irvinsa01w",6,0,"PHO","WNBA",12,0,122,44,16,18,34,5,5,6,2,20,44,14,15,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"irvinsa01w",7,0,"PHO","WNBA",7,0,38,7,2,8,10,1,2,8,3,5,13,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"irvinsa01w",8,0,"SAS","WNBA",23,0,128,27,16,24,40,7,3,10,11,20,42,13,2,1,4,0,0,3,0,9,2,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0
"irvinsa01w",9,0,"SAS","WNBA",21,0,116,26,10,26,36,2,3,5,7,19,28,9,11,7,4,1,0,3,0,4,2,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0
"ivanyda01w",1,0,"UTA","WNBA",27,16,489,93,12,42,54,63,25,3,50,67,96,30,28,21,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ivanyda01w",4,0,"PHO","WNBA",4,0,34,6,2,2,4,2,0,1,2,4,8,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ivanyda01w",6,0,"SAS","WNBA",30,14,577,75,5,45,50,68,26,0,53,48,67,25,8,5,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ivanyda01w",7,0,"SAS","WNBA",31,1,322,42,7,34,41,50,12,0,19,38,56,15,6,4,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iveyni01w",2,0,"IND","WNBA",32,26,708,115,16,39,55,70,33,5,35,51,102,38,15,14,70,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iveyni01w",3,0,"IND","WNBA",31,23,439,86,6,22,28,39,16,3,22,31,71,25,21,17,50,19,0,3,0,9,0,0,1,1,3,1,0,0,2,1,0,0,0,1,0,0
"iveyni01w",4,0,"IND","WNBA",27,21,651,135,5,27,32,71,29,7,28,40,116,45,17,12,84,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iveyni01w",5,0,"IND","WNBA",15,1,179,34,2,8,10,18,4,3,6,20,37,11,6,4,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
