bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,playerID,year,stint_x,tmID,lgID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,W,L,coachID,stint_y,won_x,lost_x,post_wins,post_losses,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won_y,lost_y,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend
hendene01w,G,0,0,68.0,144,Texas,,1973-02-28,hendene01w,2,0,HOU,WNBA,23,0,179,26,5,16,21,22,6,0,16,5,38,9,7,2,22,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
jacksta01w,F-C,0,0,75.0,179,Florida,,1962-12-03,jacksta01w,2,0,HOU,WNBA,32,4,442,104,40,51,91,21,22,11,29,53,86,43,40,18,0,0,0,1,0,15,4,2,1,3,0,1,1,1,4,3,0,6,4,1,0,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
johnsti01w,C,0,0,76.0,240,Tennessee,,1975-12-27,johnsti01w,2,0,HOU,WNBA,32,28,672,148,44,94,138,22,12,15,42,67,138,62,28,24,0,0,0,2,2,71,18,4,13,17,3,0,3,4,5,17,7,7,4,0,0,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
lassiam01w,F,0,0,73.0,160,Missouri,,1979-06-09,lassiam01w,2,0,HOU,WNBA,32,18,613,138,27,83,110,34,16,21,35,66,139,51,15,10,67,26,0,2,0,54,19,1,8,9,0,0,3,2,4,16,7,2,2,9,3,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
lewisty01w,G,0,0,70.0,152,North Carolina State,,1979-05-08,lewisty01w,2,0,HOU,WNBA,29,4,419,97,21,41,62,15,11,4,26,26,92,39,17,11,20,8,0,2,0,6,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
shakiel01w,F-C,0,0,75.0,190,,,1970-06-02,shakiel01w,2,0,HOU,WNBA,26,2,203,38,15,20,35,9,6,2,9,11,38,12,23,14,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
stafftr01w,F,0,0,73.0,180,California,,1970-11-11,stafftr01w,2,0,HOU,WNBA,30,4,365,113,37,48,85,16,12,2,26,42,106,39,52,35,1,0,0,2,0,16,4,2,1,3,1,2,2,0,3,5,1,4,2,0,0,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
thompti01w,F,0,0,74.0,178,USC,,1975-02-10,thompti01w,2,0,HOU,WNBA,30,30,1102,579,84,149,233,58,29,22,87,74,528,199,163,137,150,44,0,2,2,68,29,4,8,12,7,1,0,10,5,20,11,5,4,5,3,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
washico01w,G,0,0,66.0,138,Notre Dame,,1971-01-17,washico01w,2,0,HOU,WNBA,32,32,1013,169,20,98,118,122,69,9,57,63,177,63,22,14,81,29,1,2,2,74,7,2,7,9,5,2,0,2,5,17,3,0,0,10,1,0,0,2,chancva99w,0,19,13,0,2,HOU,WE,4,Y,L,,,Houston Comets,747,1908,415,539,138,435,348,710,426,509,251,436,95,2047,740,1883,362,504,152,456,297,685,452,561,248,433,120,1994,0,0,0,0,0,0,19,13,32,11,5,8,8,13,8,6450,181115
arcaija01w,G,0,0,71.0,147,none,,1969-04-11,arcaija01w,3,0,HOU,WNBA,32,32,1116,364,42,84,126,86,51,6,71,49,302,128,111,98,37,10,0,3,3,119,39,2,9,11,4,5,1,5,11,35,15,8,7,7,2,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
daleygr01w,G,0,0,66.0,147,Tulane,,1978-06-26,daleygr01w,3,0,HOU,WNBA,23,4,185,63,13,10,23,16,3,1,17,15,37,16,47,29,8,2,0,1,0,7,2,2,0,2,0,0,0,1,0,2,0,2,2,0,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
gibsoke01w,F-G,0,0,70.0,136,Maryland,,1976-11-10,gibsoke01w,3,0,HOU,WNBA,29,2,276,60,3,17,20,14,8,7,21,21,55,21,6,4,36,14,0,2,0,22,10,3,1,4,0,0,0,1,3,8,4,0,0,3,2,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
henniso01w,G,0,0,67.0,143,Stanford,,1969-10-04,henniso01w,3,2,HOU,WNBA,23,10,521,44,10,48,58,51,23,6,36,42,52,18,11,5,12,3,0,3,3,48,0,1,3,4,4,1,0,2,2,9,0,0,0,2,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
jacksta01w,F-C,0,0,75.0,179,Florida,,1962-12-03,jacksta01w,3,0,HOU,WNBA,5,1,69,6,7,6,13,1,3,3,6,7,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
johnsti01w,C,0,0,76.0,240,Tennessee,,1975-12-27,johnsti01w,3,0,HOU,WNBA,32,32,815,201,73,100,173,39,17,24,38,67,178,77,58,47,2,0,0,3,3,51,8,2,7,9,1,0,6,4,8,9,4,0,0,0,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
lassiam01w,F,0,0,73.0,160,Missouri,,1979-06-09,lassiam01w,3,1,HOU,WNBA,6,0,46,1,1,5,6,2,2,2,2,4,10,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
lewisty01w,G,0,0,70.0,152,North Carolina State,,1979-05-08,lewisty01w,3,0,HOU,WNBA,17,1,145,34,6,12,18,9,3,3,9,18,30,13,8,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
lobore01w,F,0,0,76.0,190,Connecticut,,1973-10-06,lobore01w,3,0,HOU,WNBA,21,0,132,34,9,14,23,12,1,5,11,10,32,15,4,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
snowmi01w,C,0,0,77.0,158,Tennessee,,1980-03-20,snowmi01w,3,0,HOU,WNBA,32,2,480,125,31,88,119,13,12,26,22,59,96,45,57,34,2,1,0,3,0,79,19,6,15,21,4,0,2,5,9,18,6,8,7,1,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,swoopsh01w,3,0,HOU,WNBA,32,32,1154,592,30,128,158,107,88,23,87,50,509,221,154,127,80,23,0,3,3,127,73,10,12,22,17,12,2,8,7,63,25,25,20,9,3,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
thompti01w,F,0,0,74.0,178,USC,,1975-02-10,thompti01w,3,0,HOU,WNBA,29,29,1052,485,67,150,217,62,25,20,92,76,408,176,113,93,108,40,0,3,3,128,43,9,15,24,4,6,3,2,12,44,16,10,7,12,4,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
washico01w,G,0,0,66.0,138,Notre Dame,,1971-01-17,washico01w,3,1,HOU,WNBA,21,15,349,44,7,34,41,31,13,0,20,38,50,17,2,2,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
williri01w,G,0,0,66.0,135,Connecticut,,1976-01-14,williri01w,3,2,HOU,WNBA,9,0,85,19,0,6,6,7,11,0,10,11,11,5,10,7,6,2,0,3,0,69,20,3,3,6,7,3,0,1,5,25,8,0,0,14,4,0,1,2,chancva99w,0,24,8,1,2,HOU,WE,2,Y,L,,,Houston Comets,755,1778,453,585,109,332,299,702,450,467,260,455,126,2072,705,1880,331,452,151,489,309,664,446,606,262,464,71,1892,0,0,0,0,0,0,24,8,32,14,2,10,6,16,5,6425,188648
arcaija01w,G,0,0,71.0,147,none,,1969-04-11,arcaija01w,4,0,HOU,WNBA,34,34,1136,390,24,112,136,67,41,1,50,64,324,151,94,79,37,9,0,3,3,107,37,6,8,14,3,8,0,7,5,31,12,13,12,5,1,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
blueoc01w,F,0,0,73.0,163,Miami (FL),,1976-08-18,blueoc01w,4,0,HOU,WNBA,16,0,37,4,1,1,2,2,0,0,2,3,4,1,4,2,0,0,0,1,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
cantydo01w,G-F,0,0,69.0,162,Alabama,,1977-03-02,cantydo01w,4,0,HOU,WNBA,32,4,648,172,36,64,100,56,22,1,49,62,145,55,93,62,1,0,0,3,0,48,11,7,4,11,5,1,0,3,7,9,3,8,5,0,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
coopecy01w,G,0,0,70.0,150,USC,,1963-04-14,coopecy01w,4,0,HOU,WNBA,4,4,144,64,2,8,10,22,4,1,14,9,38,16,28,25,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
figgsuk01w,G,0,0,69.0,142,Purdue,,1977-03-31,figgsuk01w,4,0,HOU,WNBA,34,30,952,149,11,70,81,82,26,1,59,33,124,52,22,19,69,26,0,3,3,81,17,1,5,6,7,1,0,3,4,15,6,0,0,7,5,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
gibsoke01w,F-G,0,0,70.0,136,Maryland,,1976-11-10,gibsoke01w,4,0,HOU,WNBA,26,0,209,38,4,12,16,8,1,5,9,14,42,14,0,0,24,10,0,2,0,18,4,0,1,1,0,0,0,0,1,5,2,0,0,2,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
johnsti01w,C,0,0,76.0,240,Tennessee,,1975-12-27,johnsti01w,4,0,HOU,WNBA,22,3,359,77,19,44,63,13,3,7,20,33,62,30,23,17,0,0,0,3,0,31,0,2,4,6,0,2,0,1,4,6,0,0,0,0,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
snowmi01w,C,0,0,77.0,158,Tennessee,,1980-03-20,snowmi01w,4,0,HOU,WNBA,34,34,1025,314,76,187,263,42,35,62,68,120,253,126,85,62,1,0,2,3,3,89,25,12,17,29,5,4,4,5,10,25,10,8,5,0,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,swoopsh01w,4,0,HOU,WNBA,31,30,1084,484,32,111,143,121,77,26,73,48,434,175,124,110,79,24,0,3,3,110,56,2,17,19,13,4,2,5,8,46,20,16,15,10,1,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
thompti01w,F,0,0,74.0,178,USC,,1975-02-10,thompti01w,4,0,HOU,WNBA,28,28,974,472,39,126,165,47,18,23,69,65,426,176,104,81,114,39,0,3,3,106,45,3,11,14,5,2,6,6,9,46,18,7,6,13,3,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
udokamf01w,F,0,0,72.0,187,DePaul,,1976-06-16,udokamf01w,4,0,HOU,WNBA,25,3,251,80,22,29,51,4,4,2,21,38,64,32,23,16,1,0,0,1,0,6,1,0,1,1,0,0,0,2,2,0,0,2,1,0,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
umoh-it01w,G,0,0,67.0,140,Clemson,,1977-02-21,umoh-it01w,4,0,HOU,WNBA,3,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,chancva99w,0,20,14,1,2,HOU,WE,2,Y,L,,,Houston Comets,828,1916,473,600,115,344,266,764,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,516,634,227,430,122,2142,0,0,0,0,0,0,20,14,34,14,3,6,11,14,10,6825,150203
arcaija01w,G,0,0,71.0,147,none,,1969-04-11,arcaija01w,6,0,HOU,WNBA,34,34,1079,342,20,73,93,53,55,6,56,85,304,128,94,83,16,3,0,5,5,138,44,1,9,10,6,6,0,2,5,33,16,12,12,1,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
brownki01w,G,0,0,70.0,134,Georgia,,1979-01-13,brownki01w,6,2,HOU,WNBA,4,0,18,0,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
cantydo01w,G-F,0,0,69.0,162,Alabama,,1977-03-02,cantydo01w,6,0,HOU,WNBA,33,32,997,270,25,83,108,101,29,2,67,75,238,95,110,80,4,0,0,5,5,162,40,11,11,22,17,1,0,14,12,30,12,20,16,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
goodsad01w,F,0,0,72.0,165,Old Dominion,,1966-10-19,goodsad01w,6,1,HOU,WNBA,23,0,271,72,16,20,36,15,8,0,16,18,73,29,21,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
hodgero01w,G,0,0,71.0,165,Florida State,,1982-07-19,hodgero01w,6,0,HOU,WNBA,26,0,188,33,9,8,17,7,3,0,3,8,47,13,2,2,26,5,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
lawsoed01w,G,0,0,66.0,130,,,1979-05-14,lawsoed01w,6,2,HOU,WNBA,17,0,114,25,1,6,7,4,2,1,12,5,24,8,4,4,13,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
lyttlsa01w,F,0,0,76.0,175,Houston,,1983-09-20,lyttlsa01w,6,0,HOU,WNBA,33,0,460,140,35,90,125,17,20,3,23,45,101,59,40,22,0,0,0,5,0,34,10,2,10,12,0,2,0,0,5,5,3,6,4,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
phillta01w,F-C,0,0,74.0,200,Central Florida,,1969-03-06,phillta01w,6,0,HOU,WNBA,32,1,366,111,30,49,79,14,11,8,30,56,94,40,48,31,0,0,0,5,0,53,13,1,8,9,1,1,0,4,6,12,5,4,3,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
raglafe01w,G,0,0,67.0,133,Oregon State,,1980-02-03,raglafe01w,6,0,HOU,WNBA,4,0,9,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
rasmukr01w,F,0,0,76.0,174,Michigan State,,1978-11-01,rasmukr01w,6,1,HOU,WNBA,24,19,522,121,26,50,76,22,13,16,19,56,98,47,30,22,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
snowmi01w,C,0,0,77.0,158,Tennessee,,1980-03-20,snowmi01w,6,0,HOU,WNBA,33,33,966,396,68,157,225,40,20,38,65,120,276,152,130,92,0,0,4,5,5,152,52,1,26,27,4,5,3,16,15,34,18,23,16,0,0,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
staleda01w,G,0,0,66.0,134,Virginia,,1970-05-04,staleda01w,6,2,HOU,WNBA,10,3,221,33,2,15,17,28,6,1,12,23,28,10,10,9,14,4,1,5,0,125,21,0,4,4,14,9,0,7,9,13,6,7,6,8,3,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
swoopsh01w,F-G,0,0,72.0,145,Texas Tech,,1971-03-25,swoopsh01w,6,0,HOU,WNBA,33,33,1225,614,27,92,119,141,66,26,72,54,486,217,180,153,75,27,0,5,5,189,92,8,20,28,19,7,2,15,17,87,35,21,17,14,5,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
thompti01w,F,0,0,74.0,178,USC,,1975-02-10,thompti01w,6,0,HOU,WNBA,15,15,439,152,17,40,57,22,12,4,32,32,150,62,21,16,40,12,0,5,5,168,69,10,18,28,6,2,6,9,15,57,28,14,10,10,3,0,2,3,chancva99w,0,19,15,2,3,HOU,WE,3,Y,W,L,,Houston Comets,860,1920,527,690,62,205,276,684,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,541,685,197,481,111,2263,0,0,0,0,0,0,19,15,34,11,6,8,9,11,11,6875,120676
askamma01w,C,0,0,77.0,198,none,,1970-08-07,askamma01w,2,0,MIA,WNBA,30,11,431,74,35,52,87,15,12,11,19,62,58,28,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,rothsro99w,0,20,12,1,2,MIA,EA,3,Y,L,,,Miami Sol,754,1826,356,469,93,295,292,651,467,602,300,448,153,1957,679,1725,420,588,120,395,301,667,388,538,259,512,87,1898,0,0,0,0,0,0,20,12,32,10,6,10,6,14,7,6575,141717
